    1    15.00  0.000000E+00  0.544818E+00  0.452871E+00  0.636764E+00
    1    30.00  0.882000E+00  0.101157E+01  0.857463E+00  0.116568E+01
    1    45.00  0.165720E+01  0.140720E+01  0.121355E+01  0.160085E+01
    1    60.00  0.208290E+01  0.174025E+01  0.152696E+01  0.195354E+01
    1    75.00  0.231510E+01  0.201878E+01  0.177538E+01  0.226218E+01
    1    90.00  0.245120E+01  0.225025E+01  0.203652E+01  0.246398E+01
    1   105.00  0.259610E+01  0.244144E+01  0.224406E+01  0.263882E+01
    1   120.00  0.262860E+01  0.259845E+01  0.241640E+01  0.278049E+01
    1   135.00  0.265850E+01  0.272665E+01  0.256740E+01  0.288590E+01
    1   150.00  0.266280E+01  0.283076E+01  0.268299E+01  0.297853E+01
    1   165.00  0.267900E+01  0.291485E+01  0.242696E+01  0.340274E+01
    1   180.00  0.269430E+01  0.298242E+01  0.269973E+01  0.326511E+01
    1   195.00  0.274400E+01  0.303643E+01  0.278603E+01  0.328683E+01
    1   210.00  0.274400E+01  0.307938E+01  0.279811E+01  0.336066E+01
    1   225.00  0.288500E+01  0.311338E+01  0.280626E+01  0.342050E+01
    1   240.00  0.288500E+01  0.314015E+01  0.282076E+01  0.345953E+01
    1    15.00  0.000000E+00  0.453707E+00  0.434692E+00  0.472722E+00
    1    30.00  0.336000E+00  0.906514E+00  0.869025E+00  0.944002E+00
    1    45.00  0.967100E+00  0.135575E+01  0.130040E+01  0.141109E+01
    1    60.00  0.142400E+01  0.180032E+01  0.172777E+01  0.187286E+01
    1    75.00  0.186230E+01  0.223925E+01  0.214878E+01  0.232971E+01
    1    90.00  0.240680E+01  0.267166E+01  0.256711E+01  0.277621E+01
    1   105.00  0.277370E+01  0.309678E+01  0.297733E+01  0.321623E+01
    1   120.00  0.332170E+01  0.351396E+01  0.338045E+01  0.364747E+01
    1   135.00  0.374660E+01  0.392261E+01  0.377563E+01  0.406959E+01
    1   150.00  0.438350E+01  0.432224E+01  0.416341E+01  0.448108E+01
    1   165.00  0.475230E+01  0.471245E+01  0.453818E+01  0.488673E+01
    1   180.00  0.519780E+01  0.509288E+01  0.491109E+01  0.527468E+01
    1   195.00  0.560910E+01  0.546326E+01  0.527243E+01  0.565409E+01
    1   210.00  0.608550E+01  0.582335E+01  0.562384E+01  0.602287E+01
    1   225.00  0.639620E+01  0.617298E+01  0.596555E+01  0.638041E+01
    1   240.00  0.683360E+01  0.651201E+01  0.629707E+01  0.672695E+01
