     1  0.415828E+01  -.288393E+01  -.166308E+01  0.327685E+02
   102  0.415811E+01  -.288405E+01  -.165960E+01  0.327683E+02
   111  0.415765E+01  -.288423E+01  -.166273E+01  0.327682E+02
   113  0.415790E+01  -.288423E+01  -.165979E+01  0.327680E+02
   114  0.415472E+01  -.288419E+01  -.166066E+01  0.327673E+02
   116  0.415390E+01  -.288394E+01  -.166155E+01  0.327667E+02
   122  0.415761E+01  -.288412E+01  -.166123E+01  0.327663E+02
