 0.220000E+01 -.288393E+01 -.166308E+01 -.735886E+01 0.330492E+02
 0.299485E+01 -.287265E+01 -.179306E+01 -.112709E+02 0.435863E+02
 0.357534E+01 -.285581E+01 -.166750E+01 -.562667E+01 0.403346E+02
 0.219395E+01 -.288703E+01 -.173570E+01 -.738050E+01 0.368827E+02
 0.200000E+01 -.291121E+01 -.168335E+01 -.758155E+01 0.403277E+02
 0.227852E+01 -.287405E+01 -.164452E+01 -.791138E+01 0.343001E+02
 0.234431E+01 -.291046E+01 -.166362E+01 -.741564E+01 0.391718E+02
 0.206380E+01 -.290744E+01 -.165977E+01 -.116342E+02 0.377291E+02
 0.297151E+01 -.286991E+01 -.176970E+01 -.550000E+01 0.405460E+02
 0.284923E+01 -.290633E+01 -.163155E+01 -.105626E+02 0.372668E+02
 0.254674E+01 -.292064E+01 -.167102E+01 -.550000E+01 0.452687E+02
 0.245665E+01 -.285685E+01 -.174445E+01 -.112096E+02 0.423130E+02
 0.345195E+01 -.290885E+01 -.170213E+01 -.847296E+01 0.403239E+02
 0.312725E+01 -.291141E+01 -.163494E+01 -.831897E+01 0.394309E+02
 0.266124E+01 -.288465E+01 -.161228E+01 -.759595E+01 0.340425E+02
 0.200000E+01 -.285947E+01 -.162134E+01 -.671388E+01 0.410622E+02
 0.261550E+01 -.288445E+01 -.167847E+01 -.711177E+01 0.330769E+02
 0.230700E+01 -.290901E+01 -.174904E+01 -.700239E+01 0.453601E+02
 0.317688E+01 -.290671E+01 -.172646E+01 -.750517E+01 0.413859E+02
 0.347670E+01 -.288782E+01 -.165403E+01 -.735697E+01 0.329268E+02
 0.331676E+01 -.291515E+01 -.165074E+01 -.732918E+01 0.414884E+02
 0.307991E+01 -.291864E+01 -.158387E+01 -.787408E+01 0.445862E+02
 0.375141E+01 -.287052E+01 -.158767E+01 -.722118E+01 0.381196E+02
 0.351301E+01 -.286764E+01 -.170253E+01 -.722786E+01 0.356972E+02
 0.372860E+01 -.289165E+01 -.156383E+01 -.701636E+01 0.373978E+02
 0.316345E+01 -.289723E+01 -.171684E+01 -.630400E+01 0.369326E+02
 0.376587E+01 -.285917E+01 -.168425E+01 -.868386E+01 0.384363E+02
 0.336216E+01 -.286853E+01 -.155354E+01 -.722940E+01 0.421678E+02
 0.312981E+01 -.289248E+01 -.170061E+01 -.771820E+01 0.346863E+02
 0.321538E+01 -.290382E+01 -.174043E+01 -.742704E+01 0.416471E+02
 0.366218E+01 -.286112E+01 -.171745E+01 -.770398E+01 0.384107E+02
 0.328682E+01 -.290122E+01 -.161951E+01 -.822993E+01 0.358076E+02
 0.346520E+01 -.291578E+01 -.161848E+01 -.724039E+01 0.418689E+02
 0.273451E+01 -.285799E+01 -.168974E+01 -.728354E+01 0.392217E+02
 0.383615E+01 -.288640E+01 -.164903E+01 -.761982E+01 0.328835E+02
 0.341513E+01 -.289833E+01 -.154962E+01 -.710651E+01 0.394574E+02
 0.462067E+01 -.286002E+01 -.163106E+01 -.748150E+01 0.394071E+02
 0.368417E+01 -.288025E+01 -.167554E+01 -.714403E+01 0.329855E+02
 0.282498E+01 -.290431E+01 -.152155E+01 -.739278E+01 0.434588E+02
 0.310076E+01 -.287148E+01 -.171440E+01 -.773005E+01 0.353551E+02
 0.370630E+01 -.289734E+01 -.154219E+01 -.623058E+01 0.399997E+02
 0.340929E+01 -.288342E+01 -.172173E+01 -.766137E+01 0.349303E+02
 0.494209E+01 -.285153E+01 -.174190E+01 -.788119E+01 0.442430E+02
 0.318768E+01 -.287595E+01 -.160327E+01 -.731234E+01 0.355414E+02
 0.272504E+01 -.289982E+01 -.156023E+01 -.943951E+01 0.387361E+02
 0.449128E+01 -.286666E+01 -.178815E+01 -.818439E+01 0.435217E+02
 0.367945E+01 -.286849E+01 -.167745E+01 -.667245E+01 0.349770E+02
 0.385017E+01 -.286921E+01 -.168959E+01 -.124699E+02 0.349256E+02
 0.344200E+01 -.289114E+01 -.152504E+01 -.784438E+01 0.412602E+02
 0.350000E+01 -.291896E+01 -.159868E+01 -.112432E+02 0.441181E+02
 0.367241E+01 -.288844E+01 -.161614E+01 -.804653E+01 0.338493E+02
 0.433394E+01 -.288870E+01 -.153098E+01 -.781435E+01 0.405985E+02
 0.403893E+01 -.289216E+01 -.153203E+01 -.795777E+01 0.405687E+02
 0.345775E+01 -.289394E+01 -.163897E+01 -.798202E+01 0.337703E+02
 0.447592E+01 -.287895E+01 -.178634E+01 -.759785E+01 0.421547E+02
 0.384850E+01 -.290611E+01 -.168530E+01 -.738086E+01 0.380954E+02
 0.434627E+01 -.287715E+01 -.178770E+01 -.838111E+01 0.423595E+02
 0.358509E+01 -.290080E+01 -.162191E+01 -.695186E+01 0.356304E+02
 0.385557E+01 -.288193E+01 -.158341E+01 -.768362E+01 0.360165E+02
 0.375774E+01 -.286185E+01 -.166278E+01 -.880579E+01 0.374575E+02
 0.381769E+01 -.287763E+01 -.167639E+01 -.783740E+01 0.332029E+02
 0.262566E+01 -.289171E+01 -.173981E+01 -.785447E+01 0.377672E+02
 0.331222E+01 -.290755E+01 -.155417E+01 -.673856E+01 0.414788E+02
 0.351352E+01 -.291723E+01 -.165580E+01 -.731665E+01 0.427682E+02
 0.413351E+01 -.290574E+01 -.172352E+01 -.847602E+01 0.406869E+02
 0.333397E+01 -.292087E+01 -.163102E+01 -.773561E+01 0.447398E+02
 0.406566E+01 -.287620E+01 -.167721E+01 -.595125E+01 0.333731E+02
 0.465451E+01 -.287421E+01 -.164072E+01 -.737566E+01 0.341456E+02
 0.414888E+01 -.286647E+01 -.163623E+01 -.897898E+01 0.364467E+02
 0.399768E+01 -.287109E+01 -.164564E+01 -.662892E+01 0.346758E+02
 0.386867E+01 -.289949E+01 -.169048E+01 -.780242E+01 0.358876E+02
 0.424472E+01 -.288315E+01 -.168990E+01 -.763480E+01 0.332319E+02
 0.500000E+01 -.284908E+01 -.168654E+01 -.830367E+01 0.441104E+02
 0.264446E+01 -.292199E+01 -.161835E+01 -.659980E+01 0.453872E+02
 0.364063E+01 -.288489E+01 -.166535E+01 -.763717E+01 0.328056E+02
 0.386001E+01 -.289598E+01 -.164604E+01 -.855256E+01 0.340505E+02
 0.364510E+01 -.288415E+01 -.164587E+01 -.814622E+01 0.329085E+02
 0.380224E+01 -.291734E+01 -.157414E+01 -.686462E+01 0.444091E+02
 0.454963E+01 -.286179E+01 -.171604E+01 -.897247E+01 0.380646E+02
 0.200000E+01 -.286037E+01 -.173415E+01 -.107500E+02 0.410775E+02
 0.373411E+01 -.288424E+01 -.166516E+01 -.802867E+01 0.327956E+02
 0.351165E+01 -.290637E+01 -.167606E+01 -.840624E+01 0.378079E+02
 0.417136E+01 -.290224E+01 -.166202E+01 -.878264E+01 0.358732E+02
 0.329992E+01 -.286570E+01 -.165649E+01 -.810107E+01 0.361086E+02
 0.397164E+01 -.285013E+01 -.166377E+01 -.756534E+01 0.438024E+02
 0.271854E+01 -.287600E+01 -.156564E+01 -.723074E+01 0.385523E+02
 0.352670E+01 -.287065E+01 -.166388E+01 -.744732E+01 0.344380E+02
 0.376697E+01 -.288343E+01 -.176051E+01 -.814744E+01 0.387533E+02
 0.423720E+01 -.286190E+01 -.166459E+01 -.733451E+01 0.373575E+02
 0.350526E+01 -.290276E+01 -.161733E+01 -.763972E+01 0.363368E+02
 0.200000E+01 -.287309E+01 -.169699E+01 -.759048E+01 0.351911E+02
 0.336445E+01 -.289996E+01 -.166589E+01 -.821300E+01 0.352319E+02
 0.372366E+01 -.285272E+01 -.162546E+01 -.871384E+01 0.439553E+02
 0.405654E+01 -.288586E+01 -.172833E+01 -.695781E+01 0.355922E+02
 0.379262E+01 -.289432E+01 -.168683E+01 -.798266E+01 0.343807E+02
 0.442266E+01 -.290199E+01 -.170961E+01 -.902891E+01 0.379496E+02
 0.200000E+01 -.291732E+01 -.162813E+01 -.690303E+01 0.421088E+02
 0.405171E+01 -.290168E+01 -.166728E+01 -.854882E+01 0.357993E+02
 0.438953E+01 -.288188E+01 -.163176E+01 -.550000E+01 0.333411E+02
 0.360267E+01 -.288515E+01 -.166157E+01 -.784898E+01 0.327949E+02
 0.447082E+01 -.288440E+01 -.171447E+01 -.887638E+01 0.344464E+02
 0.427236E+01 -.288066E+01 -.166341E+01 -.810234E+01 0.328690E+02
 0.306554E+01 -.291498E+01 -.165439E+01 -.690171E+01 0.414062E+02
 0.387948E+01 -.289507E+01 -.163389E+01 -.940836E+01 0.340439E+02
 0.297082E+01 -.286976E+01 -.164799E+01 -.751711E+01 0.350426E+02
 0.332096E+01 -.287920E+01 -.150729E+01 -.860890E+01 0.446356E+02
 0.247189E+01 -.290127E+01 -.156018E+01 -.550000E+01 0.389632E+02
 0.308886E+01 -.286608E+01 -.166083E+01 -.739452E+01 0.359112E+02
 0.362786E+01 -.288587E+01 -.163105E+01 -.735997E+01 0.332412E+02
 0.456554E+01 -.290484E+01 -.165035E+01 -.647343E+01 0.366733E+02
 0.350413E+01 -.289101E+01 -.156468E+01 -.711877E+01 0.372766E+02
 0.287489E+01 -.289481E+01 -.156437E+01 -.678929E+01 0.375886E+02
 0.332662E+01 -.288472E+01 -.166080E+01 -.734352E+01 0.328009E+02
 0.424920E+01 -.286035E+01 -.176017E+01 -.847494E+01 0.417808E+02
 0.369504E+01 -.288460E+01 -.180117E+01 -.767358E+01 0.452730E+02
 0.413837E+01 -.289635E+01 -.158542E+01 -.660004E+01 0.363187E+02
 0.242094E+01 -.288510E+01 -.168187E+01 -.747976E+01 0.332489E+02
 0.246986E+01 -.285543E+01 -.165768E+01 -.755905E+01 0.410868E+02
 0.448407E+01 -.286670E+01 -.166342E+01 -.755428E+01 0.356115E+02
 0.390877E+01 -.290475E+01 -.164553E+01 -.705712E+01 0.366302E+02
 0.428039E+01 -.290113E+01 -.166638E+01 -.784737E+01 0.356100E+02
