    1    15.00  0.000000E+00  0.544405E+00  0.385250E+00  0.703560E+00
    1    30.00  0.882000E+00  0.101106E+01  0.851794E+00  0.117032E+01
    1    45.00  0.165720E+01  0.140663E+01  0.122589E+01  0.158736E+01
    1    60.00  0.208290E+01  0.173965E+01  0.154041E+01  0.193890E+01
    1    75.00  0.231510E+01  0.201819E+01  0.181151E+01  0.222488E+01
    1    90.00  0.245120E+01  0.224969E+01  0.204521E+01  0.245416E+01
    1   105.00  0.259610E+01  0.244092E+01  0.224802E+01  0.263381E+01
    1   120.00  0.262860E+01  0.259797E+01  0.241965E+01  0.277628E+01
    1   135.00  0.265850E+01  0.272622E+01  0.256502E+01  0.288742E+01
    1   150.00  0.266280E+01  0.283038E+01  0.268680E+01  0.297396E+01
    1   165.00  0.267900E+01  0.291452E+01  0.278941E+01  0.303963E+01
    1   180.00  0.269430E+01  0.298214E+01  0.287978E+01  0.308450E+01
    1   195.00  0.274400E+01  0.303619E+01  0.293095E+01  0.314143E+01
    1   210.00  0.274400E+01  0.307923E+01  0.294565E+01  0.321280E+01
    1   225.00  0.288500E+01  0.311328E+01  0.302320E+01  0.320336E+01
    1   240.00  0.288500E+01  0.314009E+01  0.306250E+01  0.321769E+01
    1    15.00  0.000000E+00  0.453635E+00  0.353179E+00  0.554092E+00
    1    30.00  0.336000E+00  0.906306E+00  0.776360E+00  0.103625E+01
    1    45.00  0.967100E+00  0.135541E+01  0.120176E+01  0.150906E+01
    1    60.00  0.142400E+01  0.179986E+01  0.162921E+01  0.197051E+01
    1    75.00  0.186230E+01  0.223867E+01  0.205635E+01  0.242100E+01
    1    90.00  0.240680E+01  0.267098E+01  0.248431E+01  0.285764E+01
    1   105.00  0.277370E+01  0.309600E+01  0.290911E+01  0.328290E+01
    1   120.00  0.332170E+01  0.351309E+01  0.332992E+01  0.369627E+01
    1   135.00  0.374660E+01  0.392166E+01  0.374414E+01  0.409918E+01
    1   150.00  0.438350E+01  0.432122E+01  0.414862E+01  0.449382E+01
    1   165.00  0.475230E+01  0.471137E+01  0.453877E+01  0.488397E+01
    1   180.00  0.519780E+01  0.509174E+01  0.491117E+01  0.527232E+01
    1   195.00  0.560910E+01  0.546208E+01  0.526260E+01  0.566155E+01
    1   210.00  0.608550E+01  0.582213E+01  0.559631E+01  0.604795E+01
    1   225.00  0.639620E+01  0.617172E+01  0.590394E+01  0.643951E+01
    1   240.00  0.683360E+01  0.651072E+01  0.619223E+01  0.682922E+01
