    1   240.00  0.971860E+01  0.101025E+02  0.101023E+02  0.101028E+02
    1   255.00  0.101248E+02  0.101129E+02  0.101124E+02  0.101134E+02
    1   285.00  0.102900E+02  0.101560E+02  0.101545E+02  0.101574E+02
    1   315.00  0.105539E+02  0.102630E+02  0.102579E+02  0.102682E+02
    1   345.00  0.109837E+02  0.105441E+02  0.105137E+02  0.105745E+02
    1   375.00  0.111464E+02  0.111733E+02  0.110336E+02  0.113131E+02
    1   405.00  0.115151E+02  0.122357E+02  0.118327E+02  0.126388E+02
    1   435.00  0.128440E+02  0.135528E+02  0.127789E+02  0.143267E+02
    1   465.00  0.133250E+02  0.148363E+02  0.138670E+02  0.158056E+02
    1   495.00  0.171256E+02  0.159047E+02  0.151741E+02  0.166353E+02
    1   525.00  0.174989E+02  0.167069E+02  0.160026E+02  0.174113E+02
    1   555.00  0.176547E+02  0.172868E+02  0.166045E+02  0.179691E+02
    1   615.00  0.178781E+02  0.179913E+02  0.172336E+02  0.187489E+02
    1   675.00  0.181449E+02  0.183505E+02  0.174527E+02  0.192483E+02
    1   735.00  0.181977E+02  0.185403E+02  0.175177E+02  0.195629E+02
    1   375.00  0.290000E+02  0.110899E+03  0.100609E+03  0.121190E+03
    1   495.00  0.125000E+03  0.206486E+03  0.186666E+03  0.226306E+03
    1   555.00  0.280000E+03  0.263943E+03  0.238615E+03  0.289271E+03
    1   615.00  0.402000E+03  0.325466E+03  0.294244E+03  0.356689E+03
    1   675.00  0.429000E+03  0.389320E+03  0.351852E+03  0.426787E+03
    1   735.00  0.416000E+03  0.454465E+03  0.410311E+03  0.498618E+03
