 0.678944E+00 0.130758E+01 -.194021E+00 0.201552E+02
 0.629059E+00 0.122310E+01 -.112200E+00 0.204041E+02
 0.661850E+00 -.914722E+00 -.500000E+00 0.132999E+02
 0.661918E+00 0.180114E+01 -.781026E-01 0.175766E+02
 0.648914E+00 -.123566E+01 -.559033E+00 0.134642E+02
 0.682436E+00 -.108781E+01 -.588779E+00 0.194649E+02
 0.648317E+00 -.734489E+00 -.500000E+00 0.209450E+02
 0.640387E+00 0.162508E+01 -.739585E-01 0.202799E+02
 0.653340E+00 -.134395E+01 -.590973E+00 0.132486E+02
 0.634524E+00 -.119007E+01 -.524527E+00 0.156083E+02
 0.639341E+00 -.160411E+01 -.718243E+00 0.191926E+02
 0.655672E+00 -.113215E+01 -.500000E+00 0.159960E+02
 0.652764E+00 -.155659E+01 -.699974E+00 0.165777E+02
 0.641480E+00 -.150568E+01 -.586841E+00 0.172763E+02
 0.683451E+00 -.100866E+01 -.500000E+00 0.165425E+02
 0.689202E+00 0.202767E+00 -.278554E+00 0.203452E+02
 0.652067E+00 -.107312E+01 -.490386E+00 0.153218E+02
 0.656467E+00 -.100698E+01 -.500000E+00 0.133319E+02
 0.654904E+00 -.167454E+01 -.718537E+00 0.143723E+02
 0.636226E+00 0.801412E+00 -.183052E+00 0.163273E+02
 0.650801E+00 -.559197E+00 -.367206E+00 0.185303E+02
 0.656517E+00 -.155278E+01 -.619540E+00 0.149208E+02
 0.654177E+00 -.866494E-01 -.328485E+00 0.137391E+02
 0.613080E+00 -.818405E+00 -.422279E+00 0.204293E+02
 0.639359E+00 -.147296E+01 -.567197E+00 0.187780E+02
 0.653665E+00 -.215625E+00 -.306010E+00 0.196233E+02
 0.668590E+00 -.924537E+00 -.464584E+00 0.158617E+02
 0.634617E+00 -.842621E+00 -.443979E+00 0.156649E+02
 0.669693E+00 -.167987E+01 -.695979E+00 0.136455E+02
 0.646456E+00 0.000000E+00 -.274802E+00 0.187748E+02
 0.673578E+00 -.162245E+01 -.631830E+00 0.173693E+02
 0.637232E+00 -.982546E+00 -.486553E+00 0.147003E+02
 0.680284E+00 -.151712E+01 -.681901E+00 0.157024E+02
 0.658754E+00 -.136484E+01 -.647716E+00 0.168974E+02
 0.652637E+00 -.131391E+01 -.585949E+00 0.132623E+02
 0.627092E+00 -.200000E+01 -.816136E+00 0.181877E+02
 0.636674E+00 -.125917E+01 -.538481E+00 0.156147E+02
 0.670844E+00 -.156598E+01 -.632913E+00 0.150536E+02
 0.624909E+00 -.127566E+01 -.516856E+00 0.197162E+02
 0.646452E+00 -.968215E+00 -.515988E+00 0.145493E+02
 0.627346E+00 -.142854E+01 -.585237E+00 0.169504E+02
 0.648725E+00 -.953921E+00 -.500000E+00 0.135660E+02
 0.628363E+00 -.147211E+01 -.572640E+00 0.189533E+02
 0.653530E+00 -.194470E+01 -.799079E+00 0.141579E+02
 0.673676E+00 -.222758E+00 -.410290E+00 0.205018E+02
 0.666723E+00 -.157864E+01 -.728712E+00 0.187419E+02
 0.693735E+00 -.128749E+01 -.618509E+00 0.181108E+02
 0.649150E+00 -.138960E+01 -.601624E+00 0.135039E+02
 0.611934E+00 -.147774E+01 -.585244E+00 0.210055E+02
 0.666400E+00 -.752949E+00 -.439119E+00 0.144747E+02
 0.633955E+00 -.132786E+01 -.585552E+00 0.153752E+02
 0.636547E+00 -.182968E+01 -.744353E+00 0.156523E+02
 0.682587E+00 -.123449E+01 -.587399E+00 0.151231E+02
 0.665974E+00 -.935955E+00 -.510118E+00 0.135594E+02
 0.681598E+00 -.131619E+01 -.604629E+00 0.148515E+02
 0.633638E+00 -.146251E+01 -.614499E+00 0.154216E+02
 0.667892E+00 -.131077E+01 -.581410E+00 0.134931E+02
 0.621672E+00 -.126900E+01 -.594113E+00 0.205256E+02
 0.641419E+00 -.137178E+01 -.615311E+00 0.150547E+02
 0.684578E+00 -.505523E+00 -.403770E+00 0.167707E+02
 0.698877E+00 -.129204E+01 -.567241E+00 0.207056E+02
 0.701432E+00 -.120831E+01 -.572193E+00 0.197748E+02
 0.684345E+00 -.134846E+01 -.605185E+00 0.152904E+02
 0.675935E+00 -.101101E+01 -.556469E+00 0.167698E+02
 0.633613E+00 -.130499E+01 -.571716E+00 0.152959E+02
 0.651242E+00 -.745459E+00 -.442686E+00 0.135267E+02
 0.634059E+00 -.120331E+01 -.561397E+00 0.157097E+02
 0.702071E+00 -.132472E+01 -.619227E+00 0.198832E+02
 0.626586E+00 -.130415E+01 -.571032E+00 0.166229E+02
 0.609211E+00 -.803655E+00 -.445401E+00 0.207894E+02
 0.696089E+00 -.175562E+01 -.692670E+00 0.202432E+02
 0.666642E+00 -.198777E+01 -.903218E+00 0.210165E+02
 0.625047E+00 -.105857E+01 -.472004E+00 0.187028E+02
 0.671975E+00 -.200000E+01 -.865806E+00 0.161384E+02
 0.662349E+00 -.123922E+01 -.579990E+00 0.133461E+02
 0.671762E+00 -.484262E+00 -.386842E+00 0.155113E+02
 0.666693E+00 0.377886E+00 -.236250E+00 0.181253E+02
 0.644288E+00 -.108382E+01 -.488668E+00 0.158551E+02
 0.652573E+00 -.738426E+00 -.495568E+00 0.187466E+02
 0.686015E+00 -.921867E+00 -.468991E+00 0.187577E+02
 0.699899E+00 -.161199E+01 -.665586E+00 0.200115E+02
 0.660126E+00 -.200000E+01 -.736771E+00 0.191089E+02
 0.617049E+00 -.171334E+01 -.718528E+00 0.207706E+02
 0.635197E+00 -.130161E+01 -.595459E+00 0.161486E+02
 0.652429E+00 -.103351E+01 -.500000E+00 0.136373E+02
 0.652579E+00 -.858463E+00 -.500000E+00 0.148278E+02
 0.663526E+00 -.200000E+01 -.736973E+00 0.192781E+02
 0.704923E+00 -.128868E+01 -.605120E+00 0.207978E+02
