    1   300.00  0.151788E+02  0.145862E+02  0.140853E+02  0.150871E+02
    1   315.00  0.154613E+02  0.145932E+02  0.140919E+02  0.150944E+02
    1   345.00  0.155980E+02  0.146191E+02  0.141169E+02  0.151213E+02
    1   375.00  0.155980E+02  0.146799E+02  0.141756E+02  0.151843E+02
    1   405.00  0.157374E+02  0.148407E+02  0.143309E+02  0.153504E+02
    1   435.00  0.158779E+02  0.152119E+02  0.146924E+02  0.157313E+02
    1   465.00  0.160512E+02  0.158184E+02  0.152934E+02  0.163433E+02
    1   495.00  0.162667E+02  0.164821E+02  0.159542E+02  0.170101E+02
    1   525.00  0.170578E+02  0.170228E+02  0.164816E+02  0.175640E+02
    1   555.00  0.174130E+02  0.174017E+02  0.168408E+02  0.179626E+02
    1   615.00  0.177498E+02  0.178095E+02  0.172563E+02  0.183628E+02
    1   675.00  0.179047E+02  0.179740E+02  0.170191E+02  0.189290E+02
    1   735.00  0.180338E+02  0.180366E+02  0.169529E+02  0.191203E+02
    1   795.00  0.180338E+02  0.180601E+02  0.171965E+02  0.189238E+02
    1   555.00  0.135000E+03  0.165848E+03  0.152612E+03  0.179084E+03
    1   615.00  0.196000E+03  0.203129E+03  0.187393E+03  0.218864E+03
    1   675.00  0.269000E+03  0.241071E+03  0.223256E+03  0.258886E+03
    1   735.00  0.258000E+03  0.279251E+03  0.255768E+03  0.302733E+03
    1   765.00  0.317000E+03  0.298370E+03  0.276734E+03  0.320007E+03
