     5  40 0.128774E+01  0.750000E+00  0.795466E+04
     5  41 0.201035E+01  -.500000E+00  0.191887E+06
     5  42 -.350000E+00  0.214965E+00  0.305011E+03
     5  43 0.827112E+00  0.856333E-01  0.779826E+03
     5  44 -.273049E+00  0.659855E+00  0.265610E+03
     5  45 0.129604E+01  -.500000E+00  0.132299E+05
     5  46 0.220000E+01  0.185187E+01  0.512070E+06
     5  47 0.105739E+01  0.412444E+00  0.382811E+04
     5  48 -.248502E+01  -.237064E+00  0.879136E+03
     5  49 0.802180E+00  0.697980E+00  0.259335E+04
     5  50 0.325999E+00  0.547683E+00  0.731651E+02
     6   1 -.350000E+00  0.856657E+00  0.304940E+03
     6   2 -.269091E+01  0.188364E+01  0.258180E+04
     6   3 -.273822E+01  0.200000E+01  0.258182E+04
     6   4 0.685302E+00  0.750000E+00  0.245232E+04
     6   5 0.300984E+00  0.535287E+00  0.521930E+02
     6   6 -.189552E+01  -.437797E-01  0.850881E+03
     6   7 -.266679E+01  -.192564E+00  0.882340E+03
     6   8 -.143314E+01  -.500000E+00  0.784809E+03
     6   9 -.255652E+01  -.379835E-02  0.880578E+03
     6  10 0.726742E+00  0.421804E+00  0.100000E+11
     6  11 -.368551E-01  -.446213E-01  0.158246E+03
     6  12 0.571778E+00  -.463924E+00  0.163693E+03
     6  13 0.152071E+01  0.429612E+00  0.220692E+05
     6  14 -.350000E+00  0.154047E+01  0.253218E+04
     6  15 -.290000E+01  -.381298E+00  0.885343E+03
     6  16 0.161909E+01  0.734499E+00  0.100000E+11
     6  17 0.756670E-01  -.407669E-01  0.115761E+03
     6  18 0.170423E+00  0.826797E+00  0.109792E+04
     6  19 -.162965E-01  0.486838E+00  0.150244E+03
     6  20 0.313033E+00  0.536821E+00  0.320262E+02
     6  21 -.188468E+01  0.510859E+00  0.849776E+03
     6  22 -.350000E+00  0.189186E+00  0.305319E+03
     6  23 0.201021E+01  -.500000E+00  0.213335E+06
     6  24 -.101761E+01  -.380210E+00  0.654080E+03
     6  25 -.474581E-01  -.500000E+00  0.162554E+03
     6  26 -.193139E+00  0.648863E+00  0.226698E+03
     6  27 -.251044E+01  0.365509E+00  0.879591E+03
     6  28 -.519415E+00  -.500000E+00  0.397462E+03
     6  29 0.302584E+00  -.137448E+00  0.600990E+02
     6  30 0.220000E+01  0.132890E+01  0.533712E+06
     6  31 -.212159E+01  -.500000E+00  0.866039E+03
     6  32 0.388944E+00  0.419269E+00  0.400356E+02
     6  33 -.203753E+01  0.451425E+00  0.861284E+03
     6  34 0.276109E-01  0.143528E+00  0.133022E+03
     6  35 -.103314E+01  0.429890E+00  0.660555E+03
     6  36 -.122246E+00  0.145035E+01  0.250115E+04
     6  37 -.984702E+00  0.117526E+00  0.640019E+03
     6  38 -.261127E+00  0.750000E+00  0.259410E+03
     6  39 0.173630E+00  0.699376E+00  0.195932E+03
     6  40 0.876754E+00  0.901169E+00  0.283271E+04
     6  41 0.127964E+01  0.750000E+00  0.791718E+04
     6  42 -.205083E+01  -.500000E+00  0.862152E+03
     6  43 0.177310E+01  -.471628E+00  0.710938E+05
     6  44 0.852631E+00  0.930338E+00  0.276053E+04
     6  45 0.141462E+01  0.750000E+00  0.131782E+05
     6  46 -.350000E+00  0.601866E+00  0.305110E+03
     6  47 0.186479E+01  0.250861E+00  0.101862E+06
     6  48 -.290000E+01  0.405527E+00  0.885346E+03
     6  49 0.549625E+00  -.889235E-02  0.140290E+03
     6  50 0.209225E+01  0.591948E+00  0.300857E+06
     7   1 -.214513E+01  -.142426E+00  0.867238E+03
     7   2 -.175027E+01  0.633640E+00  0.836329E+03
     7   3 -.188224E+00  0.750000E+00  0.223774E+03
     7   4 0.151181E+01  0.334202E-03  0.208659E+05
     7   5 0.220000E+01  -.929110E-02  0.523637E+06
     7   6 -.301087E+00  0.170620E+00  0.279799E+03
     7   7 -.117144E+01  -.292401E+00  0.712504E+03
     7   8 -.797347E+00  0.750000E+00  0.549924E+03
     7   9 -.651804E-02  -.365111E-01  0.146053E+03
     7  10 0.928275E-02  -.500000E+00  0.140032E+03
     7  11 0.220000E+01  -.500000E+00  0.542788E+06
     7  12 0.220000E+01  0.719986E+00  0.506355E+06
     7  13 0.220000E+01  -.500000E+00  0.542784E+06
     7  14 -.121249E+01  0.290471E+00  0.725954E+03
     7  15 -.350000E+00  0.353895E+00  0.305324E+03
     7  16 -.772236E+00  0.696613E+00  0.536815E+03
     7  17 0.269266E+00  0.513609E+00  0.496829E+02
     7  18 -.157751E+01  -.182928E+00  0.812303E+03
     7  19 0.220000E+01  0.778183E+00  0.517796E+06
     7  20 -.874382E+00  0.369258E+00  0.588921E+03
     7  21 0.665318E+00  0.765148E+00  0.244150E+04
     7  22 -.220724E+01  0.411364E+00  0.870134E+03
     7  23 -.539786E+00  0.722339E+00  0.408959E+03
     7  24 -.517560E+00  0.799620E+00  0.396577E+03
     7  25 0.314108E+00  0.750000E+00  0.133778E+04
     7  26 0.148190E-01  -.349702E+00  0.137844E+03
     7  27 0.395578E-01  -.500000E+00  0.128579E+03
     7  28 -.872034E-01  -.167370E+00  0.179223E+03
     7  29 -.642658E+00  0.141805E+00  0.466507E+03
     7  30 0.954096E+00  0.788966E-01  0.162237E+04
     7  31 -.264426E+00  0.694584E+00  0.262310E+03
