 0.372125E+00 0.522548E+00 0.139096E+02
 0.379620E+00 0.512508E+00 0.156490E+02
 0.378161E+00 0.505148E+00 0.181068E+02
 0.381212E+00 0.497876E+00 0.171072E+02
 0.400633E+00 0.518676E+00 0.176320E+02
 0.399657E+00 0.518362E+00 0.174171E+02
 0.379734E+00 0.505284E+00 0.176272E+02
 0.379131E+00 0.525928E+00 0.148683E+02
 0.379625E+00 0.526930E+00 0.149555E+02
 0.362954E+00 0.504934E+00 0.147029E+02
 0.382075E+00 0.506073E+00 0.172755E+02
 0.379959E+00 0.512029E+00 0.156690E+02
 0.372121E+00 0.525251E+00 0.143615E+02
 0.373945E+00 0.528143E+00 0.171271E+02
 0.376922E+00 0.506118E+00 0.168892E+02
 0.372121E+00 0.524379E+00 0.140916E+02
 0.375976E+00 0.517139E+00 0.154494E+02
 0.377971E+00 0.508594E+00 0.166110E+02
 0.378169E+00 0.506092E+00 0.175265E+02
 0.373631E+00 0.518592E+00 0.148482E+02
 0.374086E+00 0.529373E+00 0.182882E+02
 0.373157E+00 0.527623E+00 0.158963E+02
 0.374407E+00 0.527921E+00 0.179463E+02
 0.373079E+00 0.521495E+00 0.145125E+02
 0.363565E+00 0.482363E+00 0.172019E+02
 0.372948E+00 0.523331E+00 0.144522E+02
 0.372527E+00 0.524511E+00 0.142360E+02
 0.403067E+00 0.519813E+00 0.180085E+02
 0.372448E+00 0.522282E+00 0.141136E+02
 0.373752E+00 0.527212E+00 0.164105E+02
 0.372253E+00 0.524384E+00 0.141725E+02
 0.372129E+00 0.468771E+00 0.181766E+02
 0.372548E+00 0.522733E+00 0.141866E+02
 0.373985E+00 0.527725E+00 0.169642E+02
 0.372008E+00 0.523472E+00 0.139215E+02
 0.372249E+00 0.522511E+00 0.140118E+02
 0.381777E+00 0.549830E+00 0.167741E+02
 0.372448E+00 0.523858E+00 0.141666E+02
 0.373446E+00 0.524410E+00 0.150878E+02
 0.380197E+00 0.548935E+00 0.181137E+02
 0.374071E+00 0.527639E+00 0.154841E+02
 0.372757E+00 0.523342E+00 0.142704E+02
 0.372176E+00 0.521850E+00 0.140304E+02
 0.372611E+00 0.520920E+00 0.142479E+02
 0.381026E+00 0.550145E+00 0.167116E+02
 0.371922E+00 0.523642E+00 0.139201E+02
 0.372537E+00 0.523277E+00 0.141516E+02
 0.373354E+00 0.524555E+00 0.150271E+02
 0.375045E+00 0.527460E+00 0.165750E+02
 0.377401E+00 0.506633E+00 0.182079E+02
 0.374365E+00 0.526329E+00 0.152825E+02
 0.373517E+00 0.518674E+00 0.148657E+02
 0.379846E+00 0.505056E+00 0.175974E+02
 0.375114E+00 0.519624E+00 0.153244E+02
 0.374739E+00 0.527953E+00 0.159649E+02
 0.372893E+00 0.526646E+00 0.152202E+02
 0.373158E+00 0.523154E+00 0.146415E+02
 0.372694E+00 0.525546E+00 0.146124E+02
 0.374466E+00 0.528199E+00 0.161752E+02
 0.373393E+00 0.522986E+00 0.145313E+02
 0.375043E+00 0.524227E+00 0.155765E+02
 0.378889E+00 0.518823E+00 0.177887E+02
 0.374908E+00 0.525571E+00 0.173704E+02
 0.372417E+00 0.526156E+00 0.146930E+02
 0.372992E+00 0.523925E+00 0.146180E+02
 0.373672E+00 0.520935E+00 0.143984E+02
 0.372321E+00 0.524041E+00 0.141190E+02
 0.372288E+00 0.523560E+00 0.140789E+02
 0.372726E+00 0.524671E+00 0.144050E+02
 0.379806E+00 0.525699E+00 0.153412E+02
 0.378092E+00 0.505285E+00 0.181554E+02
 0.372495E+00 0.469451E+00 0.182238E+02
 0.374209E+00 0.521333E+00 0.149199E+02
 0.401854E+00 0.515321E+00 0.182207E+02
 0.373341E+00 0.523334E+00 0.146022E+02
 0.374352E+00 0.525941E+00 0.151807E+02
 0.372887E+00 0.525054E+00 0.146555E+02
