     1   1 0.959659E+00  0.997445E+00  0.000000E+00  0.156157E+04
     1   2 0.282157E+00  0.157562E+01  0.921885E+00  0.155572E+04
     1   3 0.115573E+01  -.731192E+00  -.359983E+00  0.271708E+04
     1   4 0.215620E+01  -.162777E+00  -.334568E+00  0.349013E+06
     1   5 -.968741E+00  0.176974E+01  -.166013E+00  0.552056E+03
     1   6 -.751594E+00  0.165914E+01  0.559826E+00  0.511749E+03
     1   7 0.871602E+00  -.102951E+01  -.223522E+00  0.135926E+04
     1   8 0.198097E+01  0.183447E+01  0.835447E+00  0.135169E+06
     1   9 0.265865E+01  0.244333E+00  0.960573E-01  0.381769E+07
     1  10 -.731744E+00  0.171681E+01  -.693885E+00  0.503882E+03
     1  11 -.483898E+00  -.413856E+00  0.611362E+00  0.151614E+04
     1  12 0.832353E+00  0.172099E+01  0.995820E+00  0.140069E+04
     1  13 0.407158E+00  0.139882E+01  -.312891E+00  0.132601E+03
     1  14 0.242743E+01  0.630565E+00  -.631845E+00  0.125786E+07
     1  15 -.667167E+00  -.285132E+00  -.431651E+00  0.493077E+03
     1  16 0.295657E+01  -.403270E-01  -.587542E+00  0.139337E+08
     1  17 0.293936E+01  0.181077E+01  0.703145E+00  0.125812E+08
     1  18 0.204566E+01  0.153601E+01  -.546595E+00  0.190615E+06
     1  19 0.115200E+01  0.161342E+01  0.325021E+00  0.270606E+04
     1  20 0.587177E+00  -.980252E+00  -.430859E+00  0.290424E+03
     1  21 0.101119E+01  0.115555E+01  0.285761E-01  0.174383E+04
     1  22 -.202859E+00  0.640863E+00  0.586512E+00  0.135274E+04
     1  23 0.486160E+00  -.106732E+01  0.614644E+00  0.144596E+04
     1  24 0.399654E-01  0.127096E+01  -.918162E-01  0.304736E+03
     1  25 0.234049E+00  -.974329E+00  0.129658E+00  0.130556E+04
     1  26 0.776190E+00  0.488580E+00  -.652116E+00  0.270150E+03
     1  27 0.159396E+01  0.639765E-01  -.782480E-01  0.204659E+05
     1  28 0.180010E+01  0.210528E+00  -.906528E+00  0.566370E+05
