 -.162550E+00 -.419468E+01 -.181318E+01 -.250000E+01 0.193997E+02
 -.960612E-01 -.437205E+01 -.196238E+01 -.219522E+01 0.189416E+02
 -.242520E+00 -.444890E+01 -.182562E+01 -.210182E+01 0.194952E+02
 -.264865E+00 -.429819E+01 -.170000E+01 -.299974E+01 0.186335E+02
 -.185175E+00 -.437589E+01 -.182490E+01 -.232224E+01 0.192455E+02
 -.144586E+00 -.425000E+01 -.194073E+01 -.213713E+01 0.152666E+02
 -.263660E+00 -.423242E+01 -.170779E+01 -.246505E+01 0.153473E+02
 -.124916E+00 -.420642E+01 -.202233E+01 -.187671E+01 0.161848E+02
 -.353371E+00 -.411029E+01 -.173241E+01 -.200000E+01 0.195541E+02
 -.269945E+00 -.419187E+01 -.186318E+01 -.200000E+01 0.175473E+02
 -.221436E-01 -.427106E+01 -.204466E+01 -.204884E+01 0.194595E+02
 -.115766E+00 -.429609E+01 -.192218E+01 -.240160E+01 0.167986E+02
 -.107254E+00 -.425028E+01 -.194165E+01 -.231204E+01 0.158516E+02
 -.103263E+00 -.426254E+01 -.196433E+01 -.206593E+01 0.184047E+02
 -.692012E-01 -.414099E+01 -.194701E+01 -.242335E+01 0.169324E+02
 -.249865E+00 -.422431E+01 -.186075E+01 -.200000E+01 0.143352E+02
 -.353941E+00 -.427192E+01 -.168353E+01 -.208175E+01 0.167918E+02
 -.630133E+00 -.420060E+01 -.158038E+01 -.153745E+01 0.174564E+02
 -.436366E+00 -.426446E+01 -.183867E+01 -.161071E+01 0.164728E+02
 -.258980E+00 -.410682E+01 -.170000E+01 -.270250E+01 0.176381E+02
 -.428158E+00 -.436718E+01 -.149179E+01 -.208732E+01 0.197812E+02
 0.000000E+00 -.425735E+01 -.209545E+01 -.194925E+01 0.193135E+02
 -.135821E+00 -.421687E+01 -.187111E+01 -.259291E+01 0.154281E+02
 -.247586E+00 -.423849E+01 -.181998E+01 -.222982E+01 0.171940E+02
 0.000000E+00 -.413236E+01 -.205316E+01 -.212830E+01 0.181497E+02
 -.304825E+00 -.420422E+01 -.181815E+01 -.181354E+01 0.190537E+02
 -.220110E+00 -.405446E+01 -.186662E+01 -.201633E+01 0.195422E+02
 -.285919E+00 -.413741E+01 -.188199E+01 -.185245E+01 0.154887E+02
 -.154453E+00 -.424667E+01 -.188431E+01 -.252149E+01 0.171022E+02
 -.461283E+00 -.422046E+01 -.161095E+01 -.182829E+01 0.169657E+02
 0.000000E+00 -.427158E+01 -.212029E+01 -.196873E+01 0.196126E+02
 -.257644E+00 -.425000E+01 -.169899E+01 -.269557E+01 0.158704E+02
 -.316274E+00 -.423375E+01 -.184637E+01 -.179365E+01 0.151841E+02
 -.290009E+00 -.432264E+01 -.173391E+01 -.216185E+01 0.158274E+02
 -.300384E+00 -.425000E+01 -.191305E+01 -.181825E+01 0.182152E+02
 -.374065E+00 -.424102E+01 -.167392E+01 -.187701E+01 0.167332E+02
 -.224549E+00 -.423730E+01 -.185463E+01 -.203596E+01 0.147957E+02
 -.476637E+00 -.432618E+01 -.145191E+01 -.193443E+01 0.186578E+02
 0.000000E+00 -.415375E+01 -.200163E+01 -.276393E+01 0.188699E+02
 -.573812E+00 -.438239E+01 -.171247E+01 -.153839E+01 0.191876E+02
 -.406221E+00 -.426632E+01 -.174851E+01 -.178973E+01 0.158807E+02
 -.274640E+00 -.412193E+01 -.176449E+01 -.212370E+01 0.158073E+02
 -.373173E+00 -.424564E+01 -.173440E+01 -.191436E+01 0.166203E+02
 -.140878E+00 -.414829E+01 -.195292E+01 -.200000E+01 0.167917E+02
 -.184359E+00 -.421039E+01 -.191017E+01 -.219313E+01 0.175873E+02
 0.000000E+00 -.429287E+01 -.204622E+01 -.214743E+01 0.196757E+02
 -.249589E+00 -.412157E+01 -.175243E+01 -.242466E+01 0.162333E+02
 -.998168E-01 -.435360E+01 -.192822E+01 -.231297E+01 0.190869E+02
 -.260028E+00 -.426647E+01 -.184337E+01 -.211621E+01 0.193731E+02
 -.226595E+00 -.424963E+01 -.181220E+01 -.230498E+01 0.151172E+02
 -.240662E+00 -.421699E+01 -.184114E+01 -.196748E+01 0.167102E+02
 -.257182E+00 -.416495E+01 -.187743E+01 -.200000E+01 0.173246E+02
 0.000000E+00 -.413299E+01 -.199405E+01 -.300000E+01 0.194072E+02
 -.316347E+00 -.410426E+01 -.186103E+01 -.181042E+01 0.168679E+02
 -.265952E+00 -.422240E+01 -.186953E+01 -.202238E+01 0.194546E+02
 -.336036E+00 -.425000E+01 -.181442E+01 -.175998E+01 0.183813E+02
 -.363600E+00 -.430309E+01 -.185288E+01 -.177386E+01 0.188642E+02
 -.273845E+00 -.432103E+01 -.178968E+01 -.204006E+01 0.157563E+02
 -.353096E+00 -.427840E+01 -.170000E+01 -.209500E+01 0.193504E+02
 -.271435E+00 -.412502E+01 -.179834E+01 -.204887E+01 0.154166E+02
 -.103081E+00 -.435531E+01 -.192911E+01 -.254676E+01 0.196168E+02
 -.377889E+00 -.422442E+01 -.163323E+01 -.191994E+01 0.174243E+02
 -.106804E+00 -.425000E+01 -.197056E+01 -.223727E+01 0.171525E+02
 -.193553E+00 -.423531E+01 -.184418E+01 -.209608E+01 0.196468E+02
 -.333592E+00 -.436518E+01 -.183368E+01 -.182009E+01 0.171583E+02
 -.318371E+00 -.423005E+01 -.182344E+01 -.194669E+01 0.186938E+02
 -.207106E+00 -.419417E+01 -.178472E+01 -.254120E+01 0.150653E+02
 -.328028E+00 -.427602E+01 -.165990E+01 -.235131E+01 0.183562E+02
 -.313922E+00 -.409503E+01 -.185921E+01 -.179495E+01 0.175180E+02
 -.311518E+00 -.407405E+01 -.183722E+01 -.182940E+01 0.187275E+02
 -.171216E+00 -.412745E+01 -.186210E+01 -.232573E+01 0.155214E+02
 -.209954E+00 -.422268E+01 -.191779E+01 -.200000E+01 0.150658E+02
 -.326884E+00 -.425000E+01 -.185453E+01 -.176674E+01 0.151741E+02
 -.222115E+00 -.422381E+01 -.194667E+01 -.186955E+01 0.146403E+02
