    1    75.00  0.157100E+00  0.382195E+00  0.354435E+00  0.409954E+00
    1    90.00  0.301500E+00  0.506615E+00  0.468678E+00  0.544553E+00
    1   105.00  0.473500E+00  0.639074E+00  0.587967E+00  0.690181E+00
    1   120.00  0.770700E+00  0.777149E+00  0.713007E+00  0.841291E+00
    1   135.00  0.901900E+00  0.918723E+00  0.844759E+00  0.992687E+00
    1   150.00  0.105050E+01  0.106208E+01  0.983215E+00  0.114094E+01
    1   165.00  0.127820E+01  0.120574E+01  0.112582E+01  0.128566E+01
    1   180.00  0.140520E+01  0.134849E+01  0.126986E+01  0.142713E+01
    1   195.00  0.149660E+01  0.148932E+01  0.141258E+01  0.156606E+01
    1   210.00  0.168690E+01  0.162740E+01  0.155184E+01  0.170295E+01
    1   225.00  0.178950E+01  0.176206E+01  0.168622E+01  0.183791E+01
    1   240.00  0.196080E+01  0.189280E+01  0.181428E+01  0.197133E+01
    1   255.00  0.200530E+01  0.201922E+01  0.193193E+01  0.210651E+01
    1   270.00  0.213940E+01  0.214104E+01  0.203187E+01  0.225021E+01
    1   285.00  0.225390E+01  0.225807E+01  0.210778E+01  0.240836E+01
    1    75.00  0.925000E-01  0.175388E+00  -.993439E-01  0.450121E+00
    1    90.00  0.135100E+00  0.207231E+00  -.431142E-01  0.457577E+00
    1   105.00  0.189800E+00  0.238337E+00  0.195079E-01  0.457167E+00
    1   120.00  0.243000E+00  0.268812E+00  0.826106E-01  0.455014E+00
    1   135.00  0.263500E+00  0.298750E+00  0.140444E+00  0.457055E+00
    1   150.00  0.290700E+00  0.328226E+00  0.187747E+00  0.468705E+00
    1   165.00  0.295100E+00  0.357307E+00  0.221258E+00  0.493357E+00
    1   180.00  0.328500E+00  0.386050E+00  0.242480E+00  0.529620E+00
    1   195.00  0.346300E+00  0.414504E+00  0.256428E+00  0.572580E+00
    1   210.00  0.434400E+00  0.442709E+00  0.267957E+00  0.617461E+00
    1   225.00  0.470900E+00  0.470702E+00  0.280194E+00  0.661210E+00
    1   240.00  0.540200E+00  0.498513E+00  0.294752E+00  0.702273E+00
    1   255.00  0.556900E+00  0.526168E+00  0.312201E+00  0.740135E+00
    1   270.00  0.600400E+00  0.553689E+00  0.332340E+00  0.775037E+00
    1   285.00  0.717200E+00  0.581094E+00  0.354443E+00  0.807744E+00
