    1    75.00  0.157100E+00  0.382108E+00  0.341251E+00  0.422966E+00
    1    90.00  0.301500E+00  0.506531E+00  0.455564E+00  0.557497E+00
    1   105.00  0.473500E+00  0.638989E+00  0.488519E+00  0.789460E+00
    1   120.00  0.770700E+00  0.777062E+00  0.644780E+00  0.909344E+00
    1   135.00  0.901900E+00  0.918628E+00  0.809086E+00  0.102817E+01
    1   150.00  0.105050E+01  0.106197E+01  0.960100E+00  0.116384E+01
    1   165.00  0.127820E+01  0.120561E+01  0.111666E+01  0.129457E+01
    1   180.00  0.140520E+01  0.134834E+01  0.127088E+01  0.142580E+01
    1   195.00  0.149660E+01  0.148913E+01  0.142064E+01  0.155762E+01
    1   210.00  0.168690E+01  0.162717E+01  0.156266E+01  0.169168E+01
    1   225.00  0.178950E+01  0.176179E+01  0.168956E+01  0.183402E+01
    1   240.00  0.196080E+01  0.189248E+01  0.181105E+01  0.197391E+01
    1   255.00  0.200530E+01  0.201884E+01  0.193752E+01  0.210017E+01
    1   270.00  0.213940E+01  0.214060E+01  0.203784E+01  0.224337E+01
    1   285.00  0.225390E+01  0.225757E+01  0.214574E+01  0.236941E+01
    1    75.00  0.925000E-01  0.175510E+00  0.107912E+00  0.243109E+00
    1    90.00  0.135100E+00  0.207384E+00  0.129466E+00  0.285303E+00
    1   105.00  0.189800E+00  0.238522E+00  0.152739E+00  0.324305E+00
    1   120.00  0.243000E+00  0.269028E+00  0.172734E+00  0.365322E+00
    1   135.00  0.263500E+00  0.298997E+00  0.191158E+00  0.406836E+00
    1   150.00  0.290700E+00  0.328504E+00  0.209458E+00  0.447549E+00
    1   165.00  0.295100E+00  0.357615E+00  0.227172E+00  0.488059E+00
    1   180.00  0.328500E+00  0.386388E+00  0.244489E+00  0.528286E+00
    1   195.00  0.346300E+00  0.414869E+00  0.261547E+00  0.568192E+00
    1   210.00  0.434400E+00  0.443102E+00  0.278436E+00  0.607769E+00
    1   225.00  0.470900E+00  0.471122E+00  0.294923E+00  0.647320E+00
    1   240.00  0.540200E+00  0.498958E+00  0.311772E+00  0.686144E+00
    1   255.00  0.556900E+00  0.526638E+00  0.329456E+00  0.723820E+00
    1   270.00  0.600400E+00  0.554182E+00  0.345725E+00  0.762639E+00
    1   285.00  0.717200E+00  0.581610E+00  0.363234E+00  0.799986E+00
