 0.230687E+01 -.348068E+01 -.181949E+01 -.162210E+01 0.262480E+02
 0.246379E+01 -.347361E+01 -.176570E+01 -.166023E+01 0.276870E+02
 0.241584E+01 -.344391E+01 -.198316E+01 -.138212E+01 0.236510E+02
 0.220000E+01 -.343919E+01 -.209023E+01 -.130000E+01 0.285960E+02
 0.220000E+01 -.349262E+01 -.192301E+01 -.147845E+01 0.282856E+02
 0.229519E+01 -.347436E+01 -.197735E+01 -.139542E+01 0.265521E+02
 0.236040E+01 -.344194E+01 -.199212E+01 -.132461E+01 0.274119E+02
 0.243217E+01 -.345904E+01 -.194568E+01 -.147581E+01 0.240758E+02
 0.244016E+01 -.345574E+01 -.198040E+01 -.145106E+01 0.257020E+02
 0.239548E+01 -.343229E+01 -.201190E+01 -.143312E+01 0.270483E+02
 0.245685E+01 -.346850E+01 -.196717E+01 -.141953E+01 0.252269E+02
 0.247399E+01 -.340502E+01 -.196266E+01 -.137121E+01 0.261332E+02
 0.233149E+01 -.343133E+01 -.195024E+01 -.137443E+01 0.246466E+02
 0.237654E+01 -.346963E+01 -.188619E+01 -.151214E+01 0.235907E+02
 0.268247E+01 -.344195E+01 -.183513E+01 -.145459E+01 0.281070E+02
 0.267079E+01 -.339159E+01 -.189461E+01 -.143869E+01 0.279135E+02
 0.258551E+01 -.346285E+01 -.192659E+01 -.155851E+01 0.273558E+02
 0.234870E+01 -.346862E+01 -.193814E+01 -.141576E+01 0.248682E+02
 0.244157E+01 -.344247E+01 -.189464E+01 -.149430E+01 0.213911E+02
 0.256383E+01 -.346051E+01 -.190855E+01 -.149754E+01 0.228544E+02
 0.243408E+01 -.340931E+01 -.184959E+01 -.147850E+01 0.259859E+02
 0.223046E+01 -.345365E+01 -.189777E+01 -.149419E+01 0.219305E+02
 0.245484E+01 -.344686E+01 -.194037E+01 -.139069E+01 0.241907E+02
 0.267940E+01 -.347886E+01 -.188584E+01 -.149362E+01 0.251547E+02
 0.265446E+01 -.340232E+01 -.190225E+01 -.157078E+01 0.262581E+02
 0.245934E+01 -.344954E+01 -.186803E+01 -.148461E+01 0.226740E+02
 0.240928E+01 -.343036E+01 -.187495E+01 -.165933E+01 0.267821E+02
 0.236176E+01 -.340866E+01 -.189861E+01 -.149842E+01 0.229602E+02
 0.244208E+01 -.342347E+01 -.189918E+01 -.143942E+01 0.231786E+02
 0.296377E+01 -.343933E+01 -.174983E+01 -.168887E+01 0.268913E+02
 0.266580E+01 -.345792E+01 -.189071E+01 -.149339E+01 0.223858E+02
 0.243717E+01 -.347362E+01 -.187109E+01 -.152741E+01 0.241591E+02
 0.246302E+01 -.343894E+01 -.188515E+01 -.160250E+01 0.241842E+02
 0.263485E+01 -.341992E+01 -.199969E+01 -.143867E+01 0.260749E+02
 0.257636E+01 -.340015E+01 -.190063E+01 -.148692E+01 0.242373E+02
 0.247863E+01 -.341878E+01 -.189663E+01 -.153630E+01 0.225360E+02
 0.263597E+01 -.339658E+01 -.189132E+01 -.148695E+01 0.250540E+02
 0.246680E+01 -.341161E+01 -.190552E+01 -.144920E+01 0.233627E+02
 0.257623E+01 -.343704E+01 -.189127E+01 -.150077E+01 0.213031E+02
 0.297100E+01 -.346195E+01 -.178812E+01 -.169530E+01 0.258303E+02
 0.245995E+01 -.342411E+01 -.209591E+01 -.130000E+01 0.286439E+02
 0.242982E+01 -.342812E+01 -.190421E+01 -.148573E+01 0.214421E+02
 0.252289E+01 -.347317E+01 -.189124E+01 -.151311E+01 0.242141E+02
 0.251438E+01 -.345394E+01 -.189713E+01 -.153189E+01 0.225689E+02
 0.251543E+01 -.344206E+01 -.189123E+01 -.151327E+01 0.214168E+02
 0.261397E+01 -.344790E+01 -.189039E+01 -.156050E+01 0.228234E+02
 0.221244E+01 -.343777E+01 -.201290E+01 -.143261E+01 0.273411E+02
 0.256384E+01 -.340758E+01 -.189128E+01 -.150758E+01 0.231223E+02
 0.252882E+01 -.341296E+01 -.190373E+01 -.141976E+01 0.251407E+02
 0.262493E+01 -.342516E+01 -.189132E+01 -.149405E+01 0.215952E+02
 0.265682E+01 -.344862E+01 -.189128E+01 -.149229E+01 0.217114E+02
 0.244264E+01 -.342394E+01 -.189830E+01 -.150881E+01 0.216761E+02
 0.258394E+01 -.345577E+01 -.189125E+01 -.149772E+01 0.221550E+02
 0.307276E+01 -.344096E+01 -.192878E+01 -.137995E+01 0.258756E+02
 0.257240E+01 -.346212E+01 -.188672E+01 -.157161E+01 0.242186E+02
 0.250158E+01 -.345203E+01 -.189126E+01 -.150675E+01 0.218530E+02
 0.288524E+01 -.341251E+01 -.190920E+01 -.146326E+01 0.227570E+02
 0.252810E+01 -.344753E+01 -.188050E+01 -.149391E+01 0.217995E+02
 0.245994E+01 -.341996E+01 -.189131E+01 -.151324E+01 0.218828E+02
 0.250645E+01 -.341540E+01 -.190212E+01 -.142540E+01 0.245560E+02
