     1   1 0.121102E+03  0.138000E+01  -.349000E+01  -.128000E+01  -.200000E+01
     1   2 0.197757E+04  0.344539E+00  -.897193E+01  -.474394E+01  -.203560E+01
     1   3 0.210557E+05  0.238644E+00  -.160959E+01  -.522237E+01  -.168387E+01
     1   4 0.114759E+04  0.398009E+00  -.542416E+01  -.356233E+01  -.131261E+01
     1   5 0.216106E+04  0.226055E+00  -.844982E+01  -.627986E+01  -.273796E+01
     1   6 0.229410E+05  0.411954E+00  -.201096E+00  -.266835E+01  -.349868E+01
     1   7 0.202325E+05  0.658153E+00  -.318035E+00  -.521884E+01  -.375197E+01
     1   8 0.165785E+04  0.907488E+00  -.317147E+01  -.483710E+01  -.210067E+01
     1   9 0.206806E+05  0.569834E+00  0.956573E+00  -.771933E+01  -.163097E+01
     1  10 0.150969E+04  0.979567E+00  -.720578E+01  -.557989E+01  -.150155E+01
     1  11 0.119581E+04  0.142706E+01  -.359594E+01  -.372828E+01  -.170148E+01
     1  12 0.116534E+04  0.147972E+01  -.384020E+01  -.267051E+01  -.373195E+01
     1  13 0.219403E+04  0.279197E+00  -.555647E+01  -.704532E+01  -.388483E+01
     1  14 0.285021E+05  0.303281E+00  -.146968E+00  -.949385E+00  -.356907E+01
     1  15 0.219665E+04  0.378982E+00  -.716409E+01  -.596113E+01  -.341338E+01
     1  16 0.604327E+03  0.856044E+00  -.845485E+01  -.183987E+01  -.204005E+01
     1  17 0.173541E+05  0.149145E+01  0.764115E+00  -.832176E+01  -.194750E+01
     1  18 0.240328E+05  0.686212E+00  -.905026E+00  -.169480E+00  -.235978E+01
     1  19 0.155600E+05  0.521523E+00  -.186682E+01  -.467463E+01  -.174905E+01
     1  20 0.996370E+04  0.605233E+00  -.230277E+01  -.735196E+01  -.396083E+01
     1  21 0.190957E+05  0.837260E+00  0.298334E+00  -.328921E+01  -.245272E+01
     1  22 0.207319E+04  0.126423E+01  -.436290E+01  -.787458E+01  -.363100E+01
     1  23 0.776764E+03  0.729075E+00  -.818606E+01  -.210954E+01  -.196400E+01
     1  24 0.400765E+03  0.143887E+01  -.394963E+01  -.218188E+01  -.162528E+01
