     1   1 0.275720E+02  -.272559E+01  -.169865E+01  -.155358E+01
     1   2 0.954195E+03  -.258267E+01  -.746302E+01  -.875487E+00
     1   3 0.280212E+04  -.209400E+01  -.490250E+01  -.210290E+01
     1   4 0.123800E+03  -.281046E+01  -.845797E+01  -.104650E+01
     1   5 0.223408E+03  -.255633E+01  -.173717E+01  -.209312E+01
     1   6 0.704865E+03  -.200409E+01  -.698379E+01  -.108883E+01
     1   7 0.105765E+04  -.227904E+01  -.528494E+01  -.137860E+01
     1   8 0.184452E+04  -.242342E+01  -.454486E+01  -.819390E+00
     1   9 0.220662E+03  -.246343E+01  -.133811E+01  -.167199E+01
     1  10 0.270045E+03  -.240984E+01  -.147331E+01  -.181180E+01
     1  11 0.197098E+04  -.210227E+01  -.425395E+01  -.163068E+01
     1  12 0.149153E+04  -.266135E+01  -.276427E+01  -.200553E+01
     1  13 0.252057E+04  -.226888E+01  -.918539E+00  -.102459E+01
     1  14 0.109790E+04  -.233400E+01  -.362604E+01  -.887445E+00
     1  15 0.473153E+03  -.223535E+01  -.378868E+01  -.101536E+01
     1  16 0.186075E+04  -.220142E+01  -.762932E+01  -.832638E+00
     1  17 0.242102E+04  -.289518E+01  -.483654E+01  -.214613E+01
     1  18 0.663194E+02  -.271128E+01  -.185150E+01  -.163090E+01
     1  19 0.228098E+04  -.306001E+01  -.469684E+01  -.192417E+01
     1  20 0.112998E+04  -.261087E+01  -.462902E+01  -.149043E+01
     1  21 0.128755E+04  -.258655E+01  -.412105E+01  -.155066E+01
     1  22 0.121083E+04  -.200054E+01  -.609661E+01  -.131571E+01
     1  23 0.411899E+03  -.241768E+01  -.102810E+01  -.231914E+01
     1  24 0.151596E+04  -.280794E+01  -.786016E+01  -.162230E+01
     1  25 0.193785E+04  -.262680E+01  -.397478E+01  -.185963E+01
     1  26 0.233592E+04  -.204083E+01  -.630058E+01  -.174563E+01
     1  27 0.370567E+04  -.245459E+01  -.107781E+01  -.922868E+00
     1  28 0.997631E+03  -.232585E+01  -.617211E+01  -.137600E+01
     1  29 0.137387E+04  -.287179E+01  -.315825E+01  -.165512E+01
     1  30 0.812431E+03  -.231520E+01  -.541760E+01  -.913936E+00
     1  31 0.408193E+03  -.240857E+01  -.856805E+00  -.203793E+01
     1  32 0.146459E+03  -.279553E+01  -.417926E+01  -.102384E+01
     1  33 0.186597E+04  -.219879E+01  -.290682E+01  -.192522E+01
     1  34 0.257093E+04  -.226771E+01  -.627214E+01  -.208185E+01
     1  35 0.175090E+04  -.306333E+01  -.513699E+01  -.164597E+01
     1  36 0.194241E+04  -.204422E+01  -.462488E+01  -.158470E+01
     1  37 0.272726E+04  -.216699E+01  -.508634E+01  -.211716E+01
     1  38 0.251626E+04  -.309641E+01  -.432110E+01  -.209487E+01
     1  39 0.269985E+04  -.227950E+01  -.516113E+01  -.223996E+01
     1  40 0.100000E+11  -.235291E+01  -.348603E+01  -.136202E+01
     1  41 0.245094E+04  -.207583E+01  -.311794E+01  -.829129E+00
     1  42 0.210563E+04  -.227589E+01  -.509205E+01  -.812808E+00
     1  43 0.255393E+04  -.288035E+01  -.889045E+01  -.231438E+01
     1  44 0.219963E+04  -.222814E+01  -.600248E+01  -.179580E+01
     1  45 0.162695E+04  -.286006E+01  -.264747E+01  -.229324E+01
     1  46 0.387786E+03  -.256467E+01  -.887612E+01  -.948476E+00
     1  47 0.258028E+04  -.292118E+01  -.577743E+01  -.231497E+01
     1  48 0.801568E+03  -.223403E+01  -.424331E+01  -.128119E+01
     1  49 0.655987E+03  -.252378E+01  -.666590E+01  -.132076E+01
     1  50 0.286416E+04  -.208342E+01  -.844540E+01  -.214374E+01
