    1    45.00  0.552472E+00  0.110325E+01  0.762081E+00  0.144442E+01
    1    60.00  0.137699E+01  0.156824E+01  0.127201E+01  0.186447E+01
    1    75.00  0.189144E+01  0.200818E+01  0.188263E+01  0.213372E+01
    1    90.00  0.242868E+01  0.241082E+01  0.225815E+01  0.256349E+01
    1   105.00  0.290160E+01  0.277258E+01  0.256471E+01  0.298046E+01
    1   120.00  0.317668E+01  0.309444E+01  0.290331E+01  0.328558E+01
    1   135.00  0.350404E+01  0.337955E+01  0.318990E+01  0.356921E+01
    1   150.00  0.379211E+01  0.363208E+01  0.341568E+01  0.384847E+01
    1   165.00  0.397345E+01  0.385646E+01  0.361251E+01  0.410041E+01
    1   180.00  0.416465E+01  0.405700E+01  0.379173E+01  0.432227E+01
    1   195.00  0.420222E+01  0.423765E+01  0.402679E+01  0.444850E+01
    1   210.00  0.435264E+01  0.440192E+01  0.423114E+01  0.457270E+01
    1   225.00  0.448447E+01  0.455286E+01  0.441536E+01  0.469036E+01
    1   240.00  0.467497E+01  0.469306E+01  0.458234E+01  0.480379E+01
    1   270.00  0.498994E+01  0.494957E+01  0.487686E+01  0.502228E+01
    1   300.00  0.507147E+01  0.518452E+01  0.502276E+01  0.534628E+01
    1    45.00  0.347828E+00  0.216328E+01  0.190519E+01  0.242137E+01
    1    60.00  0.107881E+01  0.276315E+01  0.267055E+01  0.285574E+01
    1    75.00  0.183806E+01  0.334180E+01  0.325307E+01  0.343053E+01
    1    90.00  0.267512E+01  0.390332E+01  0.376225E+01  0.404438E+01
    1   105.00  0.330740E+01  0.444891E+01  0.424639E+01  0.465144E+01
    1   120.00  0.427032E+01  0.497852E+01  0.472075E+01  0.523629E+01
    1   135.00  0.502706E+01  0.549157E+01  0.518350E+01  0.579964E+01
    1   150.00  0.582749E+01  0.598732E+01  0.563218E+01  0.634245E+01
    1   165.00  0.675095E+01  0.646501E+01  0.606525E+01  0.686477E+01
    1   180.00  0.747355E+01  0.692398E+01  0.648175E+01  0.736620E+01
    1   195.00  0.822298E+01  0.736369E+01  0.687977E+01  0.784762E+01
    1   210.00  0.873586E+01  0.778376E+01  0.726237E+01  0.830515E+01
    1   225.00  0.902333E+01  0.818392E+01  0.762753E+01  0.874030E+01
    1   240.00  0.926553E+01  0.856407E+01  0.797547E+01  0.915268E+01
    1   270.00  0.964376E+01  0.926458E+01  0.861969E+01  0.990947E+01
    1   300.00  0.101073E+02  0.988689E+01  0.915853E+01  0.106153E+02
