 -.272559E+01 -.169865E+01 -.155358E+01 0.275720E+02
 -.276421E+01 -.157972E+01 -.160000E+01 0.342428E+02
 -.272779E+01 -.177883E+01 -.148349E+01 0.316090E+02
 -.272529E+01 -.171211E+01 -.152172E+01 0.286968E+02
 -.278467E+01 -.162440E+01 -.160000E+01 0.356729E+02
 -.271557E+01 -.173245E+01 -.160000E+01 0.328644E+02
 -.273285E+01 -.166634E+01 -.160000E+01 0.292831E+02
 -.274324E+01 -.174704E+01 -.159210E+01 0.342400E+02
 -.270679E+01 -.164419E+01 -.159464E+01 0.298323E+02
 -.270626E+01 -.165342E+01 -.154604E+01 0.303319E+02
 -.270094E+01 -.169985E+01 -.151957E+01 0.307159E+02
 -.271687E+01 -.168849E+01 -.153031E+01 0.290039E+02
 -.276135E+01 -.161641E+01 -.161007E+01 0.324031E+02
 -.270822E+01 -.167798E+01 -.160000E+01 0.299883E+02
 -.268235E+01 -.176022E+01 -.150261E+01 0.330513E+02
 -.271146E+01 -.176049E+01 -.156130E+01 0.307541E+02
 -.277919E+01 -.170113E+01 -.159093E+01 0.353754E+02
 -.270981E+01 -.177679E+01 -.148832E+01 0.313735E+02
 -.278652E+01 -.166889E+01 -.155865E+01 0.346689E+02
 -.273984E+01 -.164765E+01 -.165091E+01 0.349425E+02
 -.269707E+01 -.168854E+01 -.154137E+01 0.298186E+02
 -.271308E+01 -.175816E+01 -.152864E+01 0.288242E+02
 -.277342E+01 -.175932E+01 -.153319E+01 0.338826E+02
 -.273585E+01 -.174055E+01 -.160000E+01 0.341614E+02
 -.274565E+01 -.166341E+01 -.160000E+01 0.299000E+02
 -.270073E+01 -.159996E+01 -.160000E+01 0.326248E+02
 -.273502E+01 -.169560E+01 -.151911E+01 0.296939E+02
 -.267567E+01 -.166661E+01 -.158572E+01 0.335260E+02
 -.276752E+01 -.176220E+01 -.152957E+01 0.328644E+02
 -.270589E+01 -.166971E+01 -.163209E+01 0.334666E+02
 -.269883E+01 -.164384E+01 -.156278E+01 0.306845E+02
 -.271654E+01 -.165142E+01 -.153962E+01 0.303214E+02
 -.271929E+01 -.167825E+01 -.156496E+01 0.278318E+02
 -.271598E+01 -.164680E+01 -.153260E+01 0.315254E+02
 -.269445E+01 -.169736E+01 -.153742E+01 0.300549E+02
 -.272253E+01 -.155554E+01 -.158292E+01 0.353006E+02
 -.271958E+01 -.166624E+01 -.161432E+01 0.305555E+02
 -.277234E+01 -.163054E+01 -.156273E+01 0.331063E+02
